index,attr_1,attr_2,utility
1,1,1,1.0
1,1,2,1.5442817723535116
1,1,3,1.7657235151724784
1,2,1,1.6021631581568225
1,2,2,2.169088688221901
1,2,3,2.4150855719585675
1,3,1,1.9044215039620889
1,3,2,2.5135412615764072
1,3,3,2.7912711740220724
2,1,1,0.9651689647161814
2,1,2,1.4904928394525085
2,1,3,1.7042215371140375
2,2,1,1.546358156664628
2,2,2,2.0935370835887124
2,2,3,2.3309656411882376
2,3,1,1.8380885313623223
2,3,2,2.4259920172071054
2,3,3,2.694048309273004
3,1,1,0.9080685478531253
3,1,2,1.4023137064971039
3,1,3,1.6033979883327882
3,2,1,1.454873972451243
3,2,2,1.9696812152783025
3,2,3,2.193063248269451
3,3,1,1.7293452696031189
3,3,2,2.282467763368601
3,3,3,2.5346655616585116
4,1,1,1.4509335545695337
4,1,2,2.24065024121782
4,1,3,2.561947496256216
4,2,1,2.3246322860648285
4,2,2,3.14720356057837
4,2,3,3.50412869351144
4,3,1,2.763189062142371
4,3,2,3.646981357216246
4,3,3,4.049949006291321
5,1,1,1.0860619021223934
5,1,2,1.6771855990951956
5,1,3,1.9176850395104603
5,2,1,1.7400483670582194
5,2,2,2.355764586602445
5,2,3,2.62293243006967
5,3,1,2.0683196410358553
5,3,2,2.7298614036107924
5,3,3,3.0314932805978176
6,1,1,1.4469153853154533
6,1,2,2.234445055680512
6,1,3,2.554852520316343
6,2,1,2.318194523322702
6,2,2,3.1384877951019834
6,2,3,3.494424470920223
6,3,1,2.7555367742083403
6,3,2,3.6368815230001172
6,3,3,4.038733206280065
7,1,1,2.500804049586043
7,1,2,3.8619461100035735
7,1,3,4.415728517192637
7,2,1,4.006696114016146
7,2,2,5.42446577541661
7,2,3,6.039655778450811
7,3,1,4.762585009227134
7,3,2,6.285874165751891
7,3,3,6.980422255487187
8,1,1,1.060391224767439
8,1,2,1.6375428399719714
8,1,3,1.872357720854412
8,2,1,1.698919753555181
8,2,2,2.3000826107328196
8,2,3,2.5609355475673166
8,3,1,2.0194318510598075
8,3,2,2.6653370968664998
8,3,3,2.959839458879313
9,1,1,1.153101570759732
9,1,2,1.780713737396457
9,1,3,2.03605855887278
9,2,1,1.847456854284005
9,2,2,2.501179573505841
9,2,3,2.7848389665445903
9,3,1,2.1959914276072956
9,3,2,2.8983683768931536
9,3,3,3.218619175181213
